time,tweet 
2020-07-03 02:18:10,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 02:18:04,b'RT @favorstic: Man city minutes later after giving liverpool a guard of honor\n#MCILIV https://t.co/eT8o3rkRQs'
2020-07-03 02:17:59,"b'RT @BeWarmers: Never a penalty, Gomez clearly got the ball(s)\n#MCILIV https://t.co/DwtmAFVG22'"
2020-07-03 02:17:46,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 02:17:45,"b""RT @goalstv3: Like if you think KDB deserves The Ballon d'Or this season!\xf0\x9f\x94\xa5\xf0\x9f\x98\x8d\n\n#MCILIV https://t.co/c17qMiC5Ls"""
2020-07-03 02:17:43,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 02:17:27,b'RT @BenopaOnyx1: The world after seeing Liverpool taking guard of goals instead of guard of honor \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x82\xf0\x9f\x94\xa5 #MCILIV https://t.co/MqNPnBUVtO'
2020-07-03 02:17:27,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 02:17:22,"b""RT @90min_Football: It won't be long until we see one of the most memorable Guards of Honour ever in football...\n\n#MCILIV https://t.co/ylRW\xe2\x80\xa6"""
2020-07-03 02:17:21,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 02:17:17,b'RT @Zlatan_Ibile: On our way to solve the matter chai this is getting unbearable 4:0 #MCILIV https://t.co/VP2YiJx1n0'
2020-07-03 02:17:11,b'@ToddCOYS #MCILIV big game reaction'
2020-07-03 02:17:10,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 02:17:03,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 02:17:03,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 02:17:00,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 02:16:55,"b""RT @Kadiaka: Just b'coz you're a new champion don't come here with that disrespect. I did this 8 times. #MCILIV https://t.co/aTzLN4Rqmx"""
2020-07-03 02:16:50,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 02:16:47,b'RT @humphre70138883: Phil Foden heatmap vs Liverpool tonight #MCILIV https://t.co/3ss54TC637'
2020-07-03 02:16:45,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 02:16:38,b'RT @rantsnbants: Guard of honour then punched them man in the throat \xf0\x9f\xa4\xa3 this league title needs and asterisk forreal \xf0\x9f\x98\xad #MCILIV'
2020-07-03 02:16:34,b'RT @goal: Man City turning up today like...\n\n#MCILIV https://t.co/QVCKhjRlEz'
2020-07-03 02:16:34,"b""RT @goalstv3: Like if you think KDB deserves The Ballon d'Or this season!\xf0\x9f\x94\xa5\xf0\x9f\x98\x8d\n\n#MCILIV https://t.co/c17qMiC5Ls"""
2020-07-03 02:16:27,"b""Just b'coz you're a new champion don't come here with that disrespect. I did this 8 times. #MCILIV https://t.co/aTzLN4Rqmx"""
2020-07-03 02:16:26,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 02:16:25,b'RT @moo_venda: I take a liver I put it in a pool.... Liverpool \xf0\x9f\x8f\x83\xf0\x9f\x8f\xbd  #MCILIV https://t.co/P1xXoi4pJB'
2020-07-03 02:16:22,"b""RT @LFC: 95' - Goal. Man City.\n\n[5-0]\n\n#MCILIV"""
2020-07-03 02:16:21,b'RT @goal: The champions are HUMBLED.\n\n#MCILIV https://t.co/RfQi5OufQ9'
2020-07-03 02:16:21,"b'RT @chubiei: ""Liverpool fans but we don\'t care, we have won the league""\n#MCILIV https://t.co/GHk7IqwFfk'"
2020-07-03 02:16:20,b'RT @BBCMOTD: #MCILIV summed up\n\nLIVE \n\xf0\x9f\x93\xbb Listen: https://t.co/HK5KFgBZKH\n\xf0\x9f\x92\xbb Follow: https://t.co/FLPBlHitTB  #bbcfootball https://t.co/R8Si8u\xe2\x80\xa6'
2020-07-03 02:16:15,"b""RT @King_Chris_Jr: Man City's heat map against Liverpool #MCILIV https://t.co/CMVffBdIH2"""
2020-07-03 02:16:13,b'RT @Chief_umar: Gomez going for the wrong ball.\xf0\x9f\x98\x82\n #MCILIV https://t.co/K1x0619r6d'
2020-07-03 02:16:13,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 02:16:08,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 02:16:00,b'RT @heisTactic: How can Liverpool win the league four - nothing #MCILIV https://t.co/hvMPC2cr4h'
2020-07-03 02:15:54,"b""RT @goalstv3: Like if you think KDB deserves The Ballon d'Or this season!\xf0\x9f\x94\xa5\xf0\x9f\x98\x8d\n\n#MCILIV https://t.co/c17qMiC5Ls"""
2020-07-03 02:15:53,b'RT @BBCSport: Liverpool were thrashed by Man City in their first game after sealing the Premier League title.\n\n#MCILIV report: https://t.co\xe2\x80\xa6'
2020-07-03 02:15:49,"b""RT @King_Chris_Jr: Man City's heat map against Liverpool #MCILIV https://t.co/CMVffBdIH2"""
2020-07-03 02:15:48,"b'RT @Dara_Ernal: Nobody :\n\nCAC pastors: Hold your head and shout ""I won\'t be honored to be dishonored like Liverpool"".\n\n#MCILIV'"
2020-07-03 02:15:44,b'Are there disproportionally more ex LFC players in the football broadcast media? Remember them even focussing on th\xe2\x80\xa6 https://t.co/11hCzEm6Fi'
2020-07-03 02:15:43,b'RT @SuperstarAiiko: The Liverpool we expected VS the Liverpool we got\n\n #MCILIV Man City https://t.co/0w8sOTirkk'
2020-07-03 02:15:43,b'RT @TopTrendThai: Twitter Trend\n2020-07-03 06:00:32\n1. #\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x97\xe0\xb8\x98\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x99\xe0\xb8\xad\xe0\xb8\xad\xe0\xb8\x9f\n2. #MCILIV\n3. #SEHUN\n4. #SMPROTECTCHENLE\n5. #EXO_SC'
2020-07-03 02:15:37,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 02:15:36,b'RT @rantsnbants: NAAAAH WHO DID THIS?! \xf0\x9f\xa4\xa3 \xe2\x80\x9cgUaRd oF hOnOuR\xe2\x80\x9d #MCILIV https://t.co/wJqEleEU7y'
2020-07-03 02:15:36,b'RT @Anambravirgin: When your enemies prepare a table before you.. So that they can break it\xf0\x9f\x98\xad\n#MCILIV https://t.co/gUubpoU3nK'
2020-07-03 02:15:34,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 02:15:29,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 02:15:25,"b""RT @mccoyinnocent: What's going on??\n#MCILIV https://t.co/fWVtIB0EMy"""
2020-07-03 02:15:20,b'RT @goal: The champions are HUMBLED.\n\n#MCILIV https://t.co/RfQi5OufQ9'
2020-07-03 02:15:19,"b'RT @online__pastor: #mompha\nNice concept/creativity \nLike and retweet if you love it\nPC : Wandrographer \nVenita , Seyitan \nDbanj , pablo Es\xe2\x80\xa6'"
2020-07-03 02:15:16,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 02:15:13,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 02:15:09,b'RT @amofficialchica: Let\xe2\x80\x99s see your views\n\nLike for De Bruyne \nRetweet for Bruno\n#MCILIV https://t.co/mJbqt28MNF'
2020-07-03 02:15:00,"b'RT @premierleague: After consulting the VAR, referee Anthony Taylor disallows the goal for handball because there was a handball by Phil Fo\xe2\x80\xa6'"
2020-07-03 02:14:57,b'RT @TheSportSocial: Absolutely mental that Jordan Henderson\xe2\x80\x99s might win Player of the Year ahead of Kevin De Bruyne. If you need help ident\xe2\x80\xa6'
2020-07-03 02:14:54,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 02:14:52,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 02:14:52,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 02:14:52,b'RT @TBoywonder: So this is the coach liverpool wantu win today \xc2\xbf\n#MCILIV\nhttps://t.co/LQiE6j2j6j'
2020-07-03 02:14:51,b'RT @premierleague: \xf0\x9f\x92\xab Kevin De Bruyne has been directly involved in 28 goals this season - more than any other player in the #PL\n\n#MCILIV ht\xe2\x80\xa6'
2020-07-03 02:14:49,b'RT @LFC: \xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6 Bring the sound of the Kop into your home \xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6\n\nJoin @StanChart and @JamieWebster94 tonight (19:00 BST) as they turn on the chant\xe2\x80\xa6'
2020-07-03 02:14:43,"b""RT @LFC: 95' - Goal. Man City.\n\n[5-0]\n\n#MCILIV"""
2020-07-03 02:14:42,"b""RT @LFC: 45' - Goal. Man City.\n\n[3-0]\n\n#MCILIV"""
2020-07-03 02:14:40,b'RT @jibbyford_: Man City gave Liverpool a guard of honor then dishonored them and made it look like they won the league four nothing \xf0\x9f\x98\x82\xf0\x9f\x92\x94 #MC\xe2\x80\xa6'
2020-07-03 02:14:38,b'Tell @trentaa98 nice assist today.... oh wait nvm my bad #MCILIV'
2020-07-03 02:14:38,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 02:14:34,b'RT @goal: The champions are HUMBLED.\n\n#MCILIV https://t.co/RfQi5OufQ9'
2020-07-03 02:14:31,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 02:14:25,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 02:14:25,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 02:14:24,b'RT @Chief_umar: Gomez going for the wrong ball.\xf0\x9f\x98\x82\n #MCILIV https://t.co/K1x0619r6d'
2020-07-03 02:14:21,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 02:14:20,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 02:14:18,b'RT @heisTactic: How can Liverpool win the league four - nothing #MCILIV https://t.co/hvMPC2cr4h'
2020-07-03 02:14:14,"b'RT @chubiei: ""Liverpool fans but we don\'t care, we have won the league""\n#MCILIV https://t.co/GHk7IqwFfk'"
2020-07-03 02:14:00,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 02:13:54,"b"".@ManCity gatecrash @LFC's champions party with 4-0 rout \n\nReport: https://t.co/sreDOsVA8x\n\n#MCILIV #LIVMCI\xe2\x80\xa6 https://t.co/qxcvThiN6p"""
2020-07-03 02:13:51,"b""RT @LFC: 45' - Goal. Man City.\n\n[3-0]\n\n#MCILIV"""
2020-07-03 02:13:45,b'RT @BimbsBallher: #MCILIV\nLiverpool winning the league and man city had to give them guard of honor \n\nGuardiola: https://t.co/X5rkSo0vaX'
2020-07-03 02:13:41,b'RT @goal: Man City turning up today like...\n\n#MCILIV https://t.co/QVCKhjRlEz'
2020-07-03 02:13:34,b'RT @goal: The champions are HUMBLED.\n\n#MCILIV https://t.co/RfQi5OufQ9'
2020-07-03 02:13:26,b'RT @Zlatan_Ibile: On our way to solve the matter chai this is getting unbearable 4:0 #MCILIV https://t.co/VP2YiJx1n0'
2020-07-03 02:13:25,b'Gomez going for the wrong ball xD\n#MCILIV https://t.co/2e0kQoD5Ps'
2020-07-03 02:13:20,b'RT @LFC: A message from the skipper \xf0\x9f\x92\xaa\n\n#MCILIV https://t.co/4GNI9ND5NJ'
2020-07-03 02:13:19,b'RT @Chris78Williams: Good advert this for how drinking to excess affects your performance at work.. #MCILIV'
2020-07-03 02:13:15,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 02:13:15,b'RT @bet_clever: Liverpool deserved champions but this man is the best player in the Premier League by a mile \xe2\xad\x90\xf0\x9f\x87\xa7\xf0\x9f\x87\xaa #MCILIV https://t.co/V6eH2\xe2\x80\xa6'
2020-07-03 02:13:14,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 02:13:10,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 02:13:08,"b""RT @LFC: 45' - Goal. Man City.\n\n[3-0]\n\n#MCILIV"""
2020-07-03 02:13:05,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 02:13:04,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 02:13:04,b'RT @Chief_umar: Gomez going for the wrong ball.\xf0\x9f\x98\x82\n #MCILIV https://t.co/K1x0619r6d'
2020-07-03 02:12:58,b'RT @premierleague: \xf0\x9f\x92\xab Kevin De Bruyne has been directly involved in 28 goals this season - more than any other player in the #PL\n\n#MCILIV ht\xe2\x80\xa6'
2020-07-03 02:12:55,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 02:12:55,b'RT @BBCSport: Liverpool were thrashed by Man City in their first game after sealing the Premier League title.\n\n#MCILIV report: https://t.co\xe2\x80\xa6'
2020-07-03 02:12:45,b'RT @premierleague: \xf0\x9f\x92\xab Kevin De Bruyne has been directly involved in 28 goals this season - more than any other player in the #PL\n\n#MCILIV ht\xe2\x80\xa6'
2020-07-03 02:12:45,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 02:12:44,b'RT @Anambravirgin: When your enemies prepare a table before you.. So that they can break it\xf0\x9f\x98\xad\n#MCILIV https://t.co/gUubpoU3nK'
2020-07-03 02:12:44,"b""RT @liamthebeard: Well fuck me \xf0\x9f\x98\x82 idc if we've won the league already, it's embarrassing to play with the lack of focus we have since the pe\xe2\x80\xa6"""
2020-07-03 02:12:42,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 02:12:40,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 02:12:25,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 02:12:19,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 02:12:19,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 02:12:15,b'RT @Ru6enn: Klopp n the lads in the changing rooms after match \xf0\x9f\x8d\xbb #MCILIV https://t.co/TJvicZ4D47'
2020-07-03 02:12:04,b'RT @OptaJoe: 2 - Liverpool\xe2\x80\x99s two heaviest Premier League defeats under J\xc3\xbcrgen Klopp have both been at the Etihad Stadium against Manchester\xe2\x80\xa6'
2020-07-03 02:12:01,b'RT @premierleague: \xf0\x9f\x92\xab Kevin De Bruyne has been directly involved in 28 goals this season - more than any other player in the #PL\n\n#MCILIV ht\xe2\x80\xa6'
2020-07-03 02:12:00,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 02:11:57,b'RT @TheSportSocial: Absolutely mental that Jordan Henderson\xe2\x80\x99s might win Player of the Year ahead of Kevin De Bruyne. If you need help ident\xe2\x80\xa6'
2020-07-03 02:11:56,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 02:11:54,"b'RT @premierleague: GOAL Man City 1-0 Liverpool (25 mins)\n\nKevin De Bruyne converts the penalty, which was awarded following a Gomez foul on\xe2\x80\xa6'"
2020-07-03 02:11:52,"b'RT @online__pastor: #mompha\nNice concept/creativity \nLike and retweet if you love it\nPC : Wandrographer \nVenita , Seyitan \nDbanj , pablo Es\xe2\x80\xa6'"
2020-07-03 02:11:51,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 02:11:50,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 02:11:42,"b'RT @OptaJoe: 4 - Liverpool find themselves four goals down in a Premier League game for the first time since September 2017, which was also\xe2\x80\xa6'"
2020-07-03 02:11:41,"b""RT @AUmeakubuike: @haa_ree0 What's the scoreline at the Etihad tonight between Man City and Liverpool? \n\n#MCILIV \nhttps://t.co/REYmXMAAxH"""
2020-07-03 02:11:38,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 02:11:36,b'RT @ClintonMurila: Liverpool have Conceded more Goals in this game than Manchester United have in the last 15 games \xf0\x9f\x92\x89\xf0\x9f\x92\x89 #MCILIV https://t.co\xe2\x80\xa6'
2020-07-03 02:11:31,"b""RT @RickOShea321: Is Bernardo Silva not starting any of Manchester City's matches because he'd have to kneel before the match starts, and i\xe2\x80\xa6"""
2020-07-03 02:11:29,b'RT @IamKellyJoe: KDB is currently the best midfielder on earth\n#MCILIV https://t.co/m1ZkgFE07H'
2020-07-03 02:11:29,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 02:11:28,"b'RT @RealKevinPalmer: Jurgen Klopp pretty grumpy in his Sky interview, but that\xe2\x80\x99s fine. The great winners in sport are all terrible losers,\xe2\x80\xa6'"
2020-07-03 02:11:21,b'RT @Irunnia_: Mam City gave Liverpool a guard of honor then dishonored them \xf0\x9f\x92\x94 #MCILIV'
2020-07-03 02:11:17,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 02:11:15,"b""RT @TheKopCouncil: Brand new video over on our YouTube channel with our Match Reaction to Liverpool's 4-0 defeat to Manchester City where I\xe2\x80\xa6"""
2020-07-03 02:11:14,b'RT @ManUtdGGMU3: Graham souness going to talk about Firmino dying his hair when his form on the pitch is crap or is that just for pogba? #M\xe2\x80\xa6'
2020-07-03 02:11:13,b'RT @goal: The champions are HUMBLED.\n\n#MCILIV https://t.co/RfQi5OufQ9'
2020-07-03 02:11:13,b'RT @rantsnbants: Guard of honour then punched them man in the throat \xf0\x9f\xa4\xa3 this league title needs and asterisk forreal \xf0\x9f\x98\xad #MCILIV'
2020-07-03 02:11:10,b'RT @goal: Man City turning up today like...\n\n#MCILIV https://t.co/QVCKhjRlEz'
2020-07-03 02:11:03,b'RT @BimbsBallher: #MCILIV\nLiverpool winning the league and man city had to give them guard of honor \n\nGuardiola: https://t.co/X5rkSo0vaX'
2020-07-03 02:11:03,b'RT @premierleague: \xf0\x9f\x92\xab Kevin De Bruyne has been directly involved in 28 goals this season - more than any other player in the #PL\n\n#MCILIV ht\xe2\x80\xa6'
2020-07-03 02:11:00,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 02:10:57,"b""RT @King_Chris_Jr: Man City's heat map against Liverpool #MCILIV https://t.co/CMVffBdIH2"""
2020-07-03 02:10:52,"b'RT @hamsterbuddies_: Do you love cutest hamster? Type ""Yes"" in the comment section or your retweet &lt;3 \n\n#hamster #pets #Isco #MCILIV #cute\xe2\x80\xa6'"
2020-07-03 02:10:50,"b""RT @SportsEpilogue: A Champion's walk of honour !!!\n\n#MCILIV #Champions #Liverpool https://t.co/3wcefI1Kp5"""
2020-07-03 02:10:38,"b""RT @OptaJoe: 4-0 - Liverpool's 4-0 defeat to Manchester City is the joint-heaviest defeat by a team already crowned Premier League champion\xe2\x80\xa6"""
2020-07-03 02:10:31,b'RT @holysaintbj: Man City giving Liverpool a guard of honor\n\n90 mins later : #MCILIV https://t.co/mkv3w3jRQU'
2020-07-03 02:10:24,b'RT @goal: Sooo...\n\nWho saw that one coming? \xf0\x9f\xa4\xa8\n\n#MCILIV https://t.co/cxQyniSMiU'
2020-07-03 02:10:15,b'Has a team during the @premierleague era ever been beaten by such a margin (4-0) the game after being crowned champ\xe2\x80\xa6 https://t.co/BGpEVgOo0q'
2020-07-03 02:10:14,"b'Rema, Dbanj, #Bettybutter #mompha #kwasuvslautech #HalaMadrid #Liverpool #MCILIV ...Check this out\n\nMusic : Qdot \xe2\x80\x93\xe2\x80\xa6 https://t.co/CelHNOMHs4'"
